#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	CFSAN072528		PDT000303915.3	2018-04-06T22:42:11Z	USA:NY	water	environmental/other		PDS000025527.3	27		fosX=COMPLETE,lin=COMPLETE	SAMN08134261	PDG000000001.2010	Listeria monocytogenes	GCA_004730025.1						FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA229903		476255	20	3006646	PAIRED	ILLUMINA	SRR6956370	CFSAN	2018-04-06T21:44:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABEGV	AABEGV000000000.1
Listeria monocytogenes	AHDCLM30		PDT000476664.1	2019-03-11T22:53:04Z	USA:NY	Brain stem (Bos taurus)	environmental/other		PDS000025527.3	27		fosX=COMPLETE,lin=COMPLETE	SAMN11102895	PDG000000001.2010	Listeria monocytogenes	GCA_004533765.1				2018-07		NY-Vet-LIRN	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		38104	136	2891853	PAIRED	ILLUMINA	SRR8708506	CFSAN	2019-03-11T22:05:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAARSQ	AAARSQ000000000.1
Listeria monocytogenes	FDA1004832-S050-001		PDT000229968.2	2017-07-31T15:48:08Z	USA:NY	environmental swab	environmental/other		PDS000025568.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN07413962	PDG000000001.2010	Listeria monocytogenes	GCA_004605575.1				2017-07-10	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		67541	90	3056984	PAIRED	ILLUMINA	SRR5883476	CFSAN	2017-07-31T13:55:17Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAVPM	AAAVPM000000000.1
Listeria monocytogenes	FDA1004832-S050-002		PDT000229971.2	2017-07-31T15:48:09Z	USA:NY	environmental swab	environmental/other		PDS000025568.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN07413960	PDG000000001.2010	Listeria monocytogenes	GCA_004607315.1				2017-07-10	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		35721	158	3015441	PAIRED	ILLUMINA	SRR5883509	CFSAN	2017-07-31T13:58:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAVPQ	AAAVPQ000000000.1
Listeria monocytogenes	FSLC1-122		PDT000362401.1	2018-08-13T23:44:33Z	USA:NY	blood	clinical	Homo sapiens	PDS000039418.6	0		fosX=COMPLETE,lin=COMPLETE	SAMN09756903	PDG000000001.2010	Listeria monocytogenes serotype 4b	GCA_003684175.1				1998	arsD=HMM	South Dakota State University	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		357146	27	3030762	PAIRED	ILLUMINA	SRR7690645	CFSAN	2018-08-13T23:13:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			2065118	REUJ	REUJ00000000.1
Listeria monocytogenes	CFSAN080723		PDT000533664.2	2019-06-28T16:32:23Z	USA:NY	blood	clinical	Homo sapiens	PDS000039418.6	0		fosX=COMPLETE,lin=COMPLETE	SAMN11268717	PDG000000001.2010	Listeria monocytogenes	GCA_009199145.1		septicemia		1998	arsD=HMM	NYSDOH	3.6.7	2020-01-06.1	COMBINED	PRJNA529493		257775	26	3039885	PAIRED	ILLUMINA	SRR8796992	CFSAN	2019-03-27T21:55:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAAIP	DAAAIP000000000.1
Listeria monocytogenes	AHDCLM24		PDT000476661.1	2019-03-11T22:53:04Z	USA:NY	Brain (Bos taurus)	environmental/other		PDS000039378.6		24	fosX=COMPLETE,lin=COMPLETE	SAMN11102777	PDG000000001.2010	Listeria monocytogenes	GCA_004533425.1				2017-11		NY-Vet-LIRN	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		39330	145	2886544	PAIRED	ILLUMINA	SRR8708503	CFSAN	2019-03-11T21:59:33Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAARSM	AAARSM000000000.1
Listeria monocytogenes	OSF088704		PDT000413750.1	2018-12-03T21:38:06Z	USA:NY	meat	environmental/other		PDS000039350.2		7	blaTEM-116=COMPLETE,fosX=COMPLETE,lin=COMPLETE	SAMN10501731	PDG000000001.2010	Listeria monocytogenes	GCA_004462645.1				2018		OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		554124	16	3039162	PAIRED	ILLUMINA	SRR8272258	CFSAN	2018-12-03T16:52:13Z	1639		Contig	blaTEM-116=COMPLETE,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAANBU	AAANBU000000000.1
Listeria monocytogenes	FDA629972-63		PDT000562550.1	2019-08-12T19:32:33Z	USA: NY	environmental swab	environmental/other		PDS000049274.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN02921717	PDG000000001.2010	Listeria monocytogenes	GCA_010088855.1				2010-08-10	arsD=HMM	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		72435	74	2971975	PAIRED	ILLUMINA	SRR9951128	CFSAN	2019-08-12T18:45:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0005	GX6A12.0088	1639	AANEEY	AANEEY000000000.1
Listeria monocytogenes	FDA629972-49		PDT000562551.1	2019-08-12T19:32:33Z	USA: NY	environmental swab	environmental/other		PDS000049274.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN02921715	PDG000000001.2010	Listeria monocytogenes	GCA_010088595.1				2010-08-10	arsD=HMM	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		77687	60	2944520	PAIRED	ILLUMINA	SRR9951129	CFSAN	2019-08-12T18:45:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0005	GX6A12.0088	1639	AANEEW	AANEEW000000000.1
Listeria monocytogenes	FDA629972-58		PDT000562645.1	2019-08-13T06:32:26Z	USA: NY	environmental swab	environmental/other		PDS000049274.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN02921716	PDG000000001.2010	Listeria monocytogenes	GCA_010089615.1				2010-08-10	arsD=HMM	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		115504	65	2965168	PAIRED	ILLUMINA	SRR9952688	CFSAN	2019-08-13T05:27:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0005	GX6A12.0088	1639	AANEFO	AANEFO000000000.1
Listeria monocytogenes	07B04613N-6		PDT000579117.1	2019-09-03T18:29:03Z	USA:NY	crate milk plastic	environmental/other		PDS000050293.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN12684762	PDG000000001.2010	Listeria monocytogenes	GCA_008339285.1				2007-05-22	arsD=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		69610	105	3207241	PAIRED	ILLUMINA	SRR10060021	CFSAN	2019-09-03T17:38:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKFDG	AAKFDG000000000.1
Listeria monocytogenes	07B04613I-10		PDT000579140.1	2019-09-03T19:28:14Z	USA:NY	floor -cold storage	environmental/other		PDS000050293.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN12684899	PDG000000001.2010	Listeria monocytogenes	GCA_008340825.1				2007-05-22	arsD=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		76379	105	3129249	PAIRED	ILLUMINA	SRR10060410	CFSAN	2019-09-03T18:24:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKFDX	AAKFDX000000000.1
Listeria monocytogenes	07B04613H-10		PDT000579142.1	2019-09-03T19:28:15Z	USA:NY	drain-cold storage	environmental/other		PDS000050293.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN12684871	PDG000000001.2010	Listeria monocytogenes	GCA_008340805.1				2007-05-22	arsD=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		110997	69	3164804	PAIRED	ILLUMINA	SRR10060456	CFSAN	2019-09-03T18:24:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKFDT	AAKFDT000000000.1
Listeria monocytogenes	CFSAN018424		PDT000033972.3	2014-06-26T22:04:29Z	USA:NY	ham - not sliced	environmental/other		PDS000055224.1	5		fosX=COMPLETE,lin=COMPLETE	SAMN02850737	PDG000000001.2010	Listeria monocytogenes	GCA_004422615.1				2013		USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		503928	27	3013316	PAIRED	ILLUMINA	SRR1463371	CFSAN	2014-06-26T21:44:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.1640	GX6A12.0157	1639	AAAKCH	AAAKCH000000000.1
Listeria monocytogenes	NRRL B-33911		PDT000388458.1	2018-10-02T19:39:37Z	USA:NY	chicken sausage wild mushroom and garlic	environmental/other		PDS000007481.7	0		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN03277796	PDG000000001.2010	Listeria monocytogenes	GCA_003609345.1						USDA	3.8.4	2020-07-16.2	COMBINED	PRJNA229903		308769	47	3086359						1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.0.0	GX6A16.0202	GX6A12.0460	1639	QOSR	QOSR00000000.1
Listeria monocytogenes	13B07958A-1		PDT000158275.2	2016-11-10T16:21:34Z	USA:NY	Raw Milk	environmental/other		PDS000024539.1	8		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN06005712	PDG000000001.2010	Listeria monocytogenes	GCA_004583915.1				2013-08-19		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		124861	46	2936608	PAIRED	ILLUMINA	SRR5010550	CFSAN	2016-11-10T14:43:19Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0087	GX6A12.0069	1639	AAATZF	AAATZF000000000.1
Listeria monocytogenes	ARS-CC9212		PDT000111465.2	2016-03-02T10:27:26Z	USA:NY	insect	environmental/other		PDS000024547.1	14		fosX=COMPLETE,lin=COMPLETE	SAMN04506940	PDG000000001.2010	Listeria monocytogenes	GCA_004655665.1				2004		USDA-ARS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		503989	17	3002604	PAIRED	ILLUMINA	SRR3198666	CFSAN	2016-03-02T03:34:37Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAZAU	AAAZAU000000000.1
Listeria monocytogenes	18B01371-10		PDT000295661.2	2018-03-19T18:50:18Z	USA:NY	milk-raw bovine	environmental/other		PDS000024547.1	14		fosX=COMPLETE,lin=COMPLETE	SAMN08723615	PDG000000001.2010	Listeria monocytogenes	GCA_004702985.1				2018-02-12		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		173401	40	2947286	PAIRED	ILLUMINA	SRR6860503	CFSAN	2018-03-19T18:32:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0384	GX6A12.0795	1639	AABCKA	AABCKA000000000.1
Listeria monocytogenes	CFSAN007951		PDT000004281.3	2014-03-15T21:03:16Z	USA:NY	cilantro, loose	environmental/other		PDS000025143.1	30		fosX=COMPLETE,lin=COMPLETE	SAMN02569968	PDG000000001.2010	Listeria monocytogenes	GCA_004507485.1				2013-10-24		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		517507	12	2997024	PAIRED	ILLUMINA	SRR1195633	FSIS SRCAMB	2014-03-15T20:17:09Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0041	GX6A12.0059	1639	AAAQEH	AAAQEH000000000.1
Listeria monocytogenes	05B11244F-1		PDT000413652.1	2018-12-03T18:47:22Z	USA:NY	floor drain raw meat area	environmental/other		PDS000039029.1	23		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN10501747	PDG000000001.2010	Listeria monocytogenes	GCA_004462485.1				2005-12-13		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		49714	138	2985431	PAIRED	ILLUMINA	SRR8272013	CFSAN	2018-12-03T16:25:13Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2			1639	AAANAV	AAANAV000000000.1
Listeria monocytogenes	05B10544H-1		PDT000413737.1	2018-12-03T21:38:02Z	USA:NY	produce prep area	environmental/other		PDS000039027.1	21		fosX=COMPLETE,lin=COMPLETE	SAMN10501769	PDG000000001.2010	Listeria monocytogenes	GCA_004462745.1				2005-11-29	arsD=HMM,bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		78277	97	3192341	PAIRED	ILLUMINA	SRR8272173	CFSAN	2018-12-03T16:51:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAANBR	AAANBR000000000.1
Listeria monocytogenes	05B10544G-1		PDT000413769.1	2018-12-03T21:38:10Z	USA:NY	grocery carts	environmental/other		PDS000039027.1	21		fosX=COMPLETE,lin=COMPLETE	SAMN10501763	PDG000000001.2010	Listeria monocytogenes	GCA_004463415.1				2005-11-29	arsD=HMM,bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		41138	173	3170373	PAIRED	ILLUMINA	SRR8272610	CFSAN	2018-12-03T17:50:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAANCH	AAANCH000000000.1
Listeria monocytogenes	18B05744-3-R103351		PDT000414089.1	2018-12-04T20:37:57Z	USA:NY	new plastic bucket interior	environmental/other		PDS000039038.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN10519742	PDG000000001.2010	Listeria monocytogenes	GCA_004463745.1				2018-05-01		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		36775	157	2971033	PAIRED	ILLUMINA	SRR8280077	CFSAN	2018-12-04T17:16:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.1790	GX6A12.3031	1639	AAANCT	AAANCT000000000.1
Listeria monocytogenes	18B05744-8-R103361		PDT000414092.1	2018-12-04T20:37:58Z	USA:NY	holding area standing water	environmental/other		PDS000039038.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN10519758	PDG000000001.2010	Listeria monocytogenes	GCA_004410605.1				2018-05-01		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		41688	123	2984740	PAIRED	ILLUMINA	SRR8280083	CFSAN	2018-12-04T17:16:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.1790	GX6A12.3031	1639	AAAJGM	AAAJGM000000000.1
Listeria monocytogenes	19B05142-12		PDT000541932.1	2019-07-11T15:31:09Z	USA:NY	broccoli sprouts	environmental/other		PDS000047915.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN12056316	PDG000000001.2010	Listeria monocytogenes	GCA_007461955.1				2019-05-16		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		53687	116	2860380	PAIRED	ILLUMINA	SRR9301021	CFSAN	2019-06-14T00:38:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAIAHS	AAIAHS000000000.1
Listeria monocytogenes	19B05142-4		PDT000541933.1	2019-07-11T15:32:44Z	USA:NY	broccoli sprouts	environmental/other		PDS000047915.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN12056313	PDG000000001.2010	Listeria monocytogenes	GCA_007461215.1				2019-05-16		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		25895	210	2822189	PAIRED	ILLUMINA	SRR9301033	CFSAN	2019-06-14T00:38:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAIAHQ	AAIAHQ000000000.1
Listeria monocytogenes	FSIS11923861		PDT000569109.1	2019-08-21T15:56:14Z	USA:NY	Environmental: food-contact surface	environmental/other		PDS000050750.1		30	fosX=COMPLETE,lin=COMPLETE	SAMN12601274	PDG000000001.2010	Listeria monocytogenes	GCA_008133145.1				2019		USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		106603	53	2908199	PAIRED	ILLUMINA	SRR10002090	USDA-FSIS	2019-08-21T11:02:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAJRKE	AAJRKE000000000.1
Listeria monocytogenes	20B05820B-12		PDT000774643.1	2020-07-01T18:16:28Z	USA:New York	Raw Milk Cheese	environmental/other		PDS000065066.1	2		abc-f=HMM,fosX=COMPLETE,lin=MISTRANSLATION	SAMN15415065	PDG000000001.2010	Listeria monocytogenes	GCA_013610155.1				2020-06-15		NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		546281	13	2976516	PAIRED	ILLUMINA	SRR12125021	PULSENET	2020-07-01T17:10:54Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=MISTRANSLATION	SKESA v. 2.2			1639	AAUDXK	AAUDXK000000000.1
Listeria monocytogenes	20B05820A-6		PDT000774648.1	2020-07-01T18:16:30Z	USA:New York	Raw Milk Cheese	environmental/other		PDS000065066.1	2		abc-f=HMM,fosX=COMPLETE,lin=MISTRANSLATION	SAMN15415064	PDG000000001.2010	Listeria monocytogenes	GCA_013609965.1				2020-06-15		NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		528986	15	2977158	PAIRED	ILLUMINA	SRR12125096	PULSENET	2020-07-01T17:10:54Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=MISTRANSLATION	SKESA v. 2.2			1639	AAUDXB	AAUDXB000000000.1
Listeria monocytogenes	FSL S10-1997		PDT000817181.1	2020-08-20T20:16:58Z	USA: NY	soil	environmental/other		PDS000070054.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867181	PDG000000001.2010	Listeria monocytogenes	GCA_014259785.1				2013-06-12		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		523038	17	3106124	PAIRED	ILLUMINA	SRR12485872	NYS_GT	2020-08-20T19:02:43Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMSV	AAVMSV000000000.1
Listeria monocytogenes	FSL S10-1983		PDT000817189.1	2020-08-20T20:17:00Z	USA: NY	water	environmental/other		PDS000070054.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867178	PDG000000001.2010	Listeria monocytogenes	GCA_014259625.1				2013-06-10		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		437927	18	3105857	PAIRED	ILLUMINA	SRR12485880	NYS_GT	2020-08-20T19:03:13Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMSL	AAVMSL000000000.1
Listeria monocytogenes	FSL S10-1967		PDT000817154.1	2020-08-20T19:16:09Z	USA: NY	soil	environmental/other		PDS000070055.1		23	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867153	PDG000000001.2010	Listeria monocytogenes	GCA_014260265.1				2013-06-08		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		567305	14	3017866	PAIRED	ILLUMINA	SRR12483855	NYS_GT	2020-08-20T18:22:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMTZ	AAVMTZ000000000.1
Listeria monocytogenes	FSL S10-1981		PDT000817149.1	2020-08-20T19:16:07Z	USA: NY	water	environmental/other		PDS000070060.1	11		fosX=COMPLETE,lin=COMPLETE	SAMN15867158	PDG000000001.2010	Listeria monocytogenes	GCA_014261505.1				2013-06-10		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		476255	14	3003750	PAIRED	ILLUMINA	SRR12483850	NYS_GT	2020-08-20T18:22:38Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUB	AAVMUB000000000.1
Listeria monocytogenes	FSL S10-1880		PDT000817130.1	2020-08-20T18:19:18Z	USA: NY	water	environmental/other		PDS000070058.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15865926	PDG000000001.2010	Listeria monocytogenes	GCA_014261705.1				2013-05-20		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		434467	15	2974825	PAIRED	ILLUMINA	SRR12482940	NYS_GT	2020-08-20T17:10:34Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUT	AAVMUT000000000.1
Listeria monocytogenes	FSL S10-1900		PDT000817143.1	2020-08-20T19:16:05Z	USA: NY	soil	environmental/other		PDS000070058.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867092	PDG000000001.2010	Listeria monocytogenes	GCA_014260345.1				2013-05-13		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		434467	14	2975009	PAIRED	ILLUMINA	SRR12483840	NYS_GT	2020-08-20T18:03:37Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUG	AAVMUG000000000.1
Listeria monocytogenes	FSL S10-1884		PDT000817129.1	2020-08-20T18:19:17Z	USA: NY	soil	environmental/other		PDS000070059.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15865927	PDG000000001.2010	Listeria monocytogenes	GCA_014261645.1				2013-05-20		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		528279	15	3023238	PAIRED	ILLUMINA	SRR12482939	NYS_GT	2020-08-20T17:10:34Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUU	AAVMUU000000000.1
Listeria monocytogenes	FSL S10-1905		PDT000817141.1	2020-08-20T19:16:05Z	USA: NY	water	environmental/other		PDS000070059.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867094	PDG000000001.2010	Listeria monocytogenes	GCA_014260425.1				2013-05-13		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		528279	17	3026609	PAIRED	ILLUMINA	SRR12483838	NYS_GT	2020-08-20T18:03:37Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUI	AAVMUI000000000.1
Listeria monocytogenes	FSL S10-1941		PDT000817157.1	2020-08-20T19:16:10Z	USA: NY	water	environmental/other		PDS000070056.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867150	PDG000000001.2010	Listeria monocytogenes	GCA_014260205.1				2013-06-03		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		523485	17	3061604	PAIRED	ILLUMINA	SRR12483858	NYS_GT	2020-08-20T18:24:31Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMTO	AAVMTO000000000.1
Listeria monocytogenes	FSL S10-1988		PDT000817188.1	2020-08-20T20:17:00Z	USA: NY	soil	environmental/other		PDS000070056.1	1		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15867179	PDG000000001.2010	Listeria monocytogenes	GCA_014259745.1				2013-06-10		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		523485	18	3061697	PAIRED	ILLUMINA	SRR12485879	NYS_GT	2020-08-20T19:02:43Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMSM	AAVMSM000000000.1
Listeria monocytogenes	FSL S10-1874		PDT000817132.1	2020-08-20T18:19:19Z	USA: NY	soil	environmental/other		PDS000070057.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN15865924	PDG000000001.2010	Listeria monocytogenes	GCA_014261845.1				2020-05-27		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		514699	16	3006908	PAIRED	ILLUMINA	SRR12482942	NYS_GT	2020-08-20T17:10:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUO	AAVMUO000000000.1
Listeria monocytogenes	FSL S10-1924		PDT000817147.1	2020-08-20T19:16:07Z	USA: NY	soil	environmental/other		PDS000070057.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN15867097	PDG000000001.2010	Listeria monocytogenes	GCA_014261865.1				2013-04-29		Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		515300	15	3007288	PAIRED	ILLUMINA	SRR12483844	NYS_GT	2020-08-20T18:03:36Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVMUE	AAVMUE000000000.1
Listeria monocytogenes	FSL H4-0291		PDT000842982.1	2020-09-23T14:21:48Z	USA:NY	water	environmental/other		PDS000072056.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN16243365	PDG000000001.2010	Listeria monocytogenes	GCA_014710875.1				2003-05		Food Safety Lab - Cornell University	3.8.4	2020-09-22.2	COMBINED	PRJNA514286		476515	21	2990304	PAIRED	ILLUMINA	SRR12696469	NYS_GT	2020-09-23T12:59:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWGSM	AAWGSM000000000.1
Listeria monocytogenes	FSL H4-0287		PDT000842984.1	2020-09-23T14:21:49Z	USA:NY	soil	environmental/other		PDS000072056.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN16243363	PDG000000001.2010	Listeria monocytogenes	GCA_014708715.1				2003-05		Food Safety Lab - Cornell University	3.8.4	2020-09-22.2	COMBINED	PRJNA514286		512083	17	2926541	PAIRED	ILLUMINA	SRR12696471	NYS_GT	2020-09-23T12:59:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWGSF	AAWGSF000000000.1
