#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	CVM N57997	Kentucky	PDT000121204.2	2016-03-25T19:10:02Z	USA:NM	chicken breast	environmental/other		PDS000029437.106	14	25	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE	SAMN04576666	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008875565.1			iutA=COMPLETE	2015	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		106165	134	5101914	PAIRED	ILLUMINA	SRR3295582	FDA	2016-03-25T19:01:45Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AALLHE	AALLHE000000000.1
Salmonella enterica	CVM N30680	Kentucky	PDT000135115.2	2016-06-21T17:13:55Z	USA:NM	chicken breast	environmental/other		PDS000029437.106	6	20	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE	SAMN05201577	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008424285.1	amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefoxitin=R,ceftiofur=R,ceftriaxone=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iutA=COMPLETE	2011	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		149464	114	5181501	PAIRED	ILLUMINA	SRR3665089	FDA	2016-06-21T16:53:32Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAKJSF	AAKJSF000000000.1
Salmonella enterica	CVM N62530	Kentucky	PDT000139701.2	2016-07-21T14:20:36Z	USA:CO	chicken breast	environmental/other		PDS000029437.106	5	8	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN05416564	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008927105.1			iutA=COMPLETE	2015	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		120473	106	5004822	PAIRED	ILLUMINA	SRR3933070	FDA	2016-07-21T13:19:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AALOWL	AALOWL000000000.1
Salmonella enterica	BCW_2174	Kentucky	PDT000194737.1	2017-03-17T14:14:12Z	USA: New Mexico	chicken breast	environmental/other	Gallus gallus	PDS000029437.106	6	22	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE	SAMN02367981	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_002031145.1			iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2011	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-03-20.1	COMBINED	PRJNA203445		147981	166	5164127						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	SPAdes v. 3.9.0			192955	MXFY	MXFY00000000.1
Salmonella enterica	CVM N16S313	Kentucky	PDT000269103.2	2017-12-06T15:46:09Z	USA:NM	chicken breast	environmental/other		PDS000029437.106	2	37	aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE	SAMN08114182	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009583605.1			iutA=COMPLETE	2016	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		137975	111	5033476	PAIRED	ILLUMINA	SRR6350803	FDA	2017-12-06T15:13:36Z	28901		Contig	aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAMZNQ	AAMZNQ000000000.1
Salmonella enterica	19CO09CB36-S1		PDT000627284.1	2019-11-13T22:33:02Z	USA:CO	chicken breast	environmental/other		PDS000029437.106	4	34	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN13266243	PDG000000002.2056	Salmonella enterica	GCA_011659595.1			iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2019-10-01	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	CO	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		148434	103	5024156	PAIRED	ILLUMINA	SRR10432008	PULSENET	2019-11-13T22:20:15Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			28901	AAQPDM	AAQPDM000000000.1
Salmonella enterica	MDH-2013-00174	Kentucky	PDT000002094.3	2015-02-11T17:10:02Z	USA:MN	chicken breast	environmental/other		PDS000029426.47	2	27	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN02378179	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_011088585.1			iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2012-08-27	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	MDH - Minnesota Department of Health	3.6.7	2020-01-22.1	COMBINED	PRJNA215333		224750	101	5014129	PAIRED	ILLUMINA	SRR1067659	CFSAN	2014-01-02T16:25:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAPFZV	AAPFZV000000000.1
Salmonella enterica	CVM N45934	Kentucky	PDT000077990.1	2015-08-05T16:29:14Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	7	28	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894168	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001242285.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		100085	174	5005853						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHGX	LHGX00000000.1
Salmonella enterica	CVM N45937	Kentucky	PDT000077994.1	2015-08-05T16:30:11Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	10	31	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894171	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001242375.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		92848	285	5020879						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHHA	LHHA00000000.1
Salmonella enterica	CVM N45939	Kentucky	PDT000077995.1	2015-08-05T16:30:12Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	9	30	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894173	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001242405.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		106617	159	5021399						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHHC	LHHC00000000.1
Salmonella enterica	CVM N45944	Kentucky	PDT000078000.1	2015-08-05T16:30:53Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	8	29	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894178	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001242495.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		121837	148	5024034						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHHH	LHHH00000000.1
Salmonella enterica	CVM N46849	Kentucky	PDT000078041.1	2015-08-05T16:41:29Z	USA: PA	chicken breast	environmental/other		PDS000029426.47	11	32	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894228	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001243485.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		148279	133	5019533						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHIU	LHIU00000000.1
Salmonella enterica	CVM N47721	Kentucky	PDT000078060.1	2015-08-05T16:48:31Z	USA: NM	chicken breast	environmental/other		PDS000029426.47	11	33		SAMN03894251	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001243995.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		96852	121	4766636						28901		Contig	mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHJP	LHJP00000000.1
Salmonella enterica	CVM N48688	Kentucky	PDT000078081.1	2015-08-05T17:04:16Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	3	46	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894275	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001244715.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		145906	118	4963515						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LHKJ	LHKJ00000000.1
Salmonella enterica	CVM N48687	Kentucky	PDT000081935.1	2015-08-20T20:20:32Z	USA: MD	chicken breast	environmental/other		PDS000029426.47	7	28	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894274	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001272135.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=PARTIAL_END_OF_CONTIG,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		62909	263	5018017						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LINR	LINR00000000.1
Salmonella enterica	CVM N48705	Kentucky	PDT000081939.1	2015-08-20T20:21:55Z	USA: LA	chicken breast	environmental/other		PDS000029426.47	10	31	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03894292	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001272205.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iucA=COMPLETE,iutA=COMPLETE,sinH=HMM	2013	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.8.4	2020-07-16.2	COMBINED	PRJNA242614		76362	205	5025856						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL	CLC Genomics Workbench v. 6.0.2			192955	LINU	LINU00000000.1
Salmonella enterica	CVM N53032	Kentucky	PDT000085906.2	2015-10-06T23:17:13Z	USA:MD	chicken breast	environmental/other		PDS000029426.47	3	47	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03988288	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008468525.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iutA=COMPLETE	2014	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		87929	167	5039441	PAIRED	ILLUMINA	SRR2407608	FDA	2015-09-16T12:53:30Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAKMYJ	AAKMYJ000000000.1
Salmonella enterica	CVM N53829	Kentucky	PDT000085959.2	2015-10-06T23:17:15Z	USA:CA	chicken breast	environmental/other		PDS000029426.47	19	40	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03988341	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008469525.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iutA=COMPLETE	2014	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		58882	192	5003468	PAIRED	ILLUMINA	SRR2407661	FDA	2015-09-16T12:53:30Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAKMZJ	AAKMZJ000000000.1
Salmonella enterica	CVM N54725	Kentucky	PDT000086039.2	2015-10-06T23:17:17Z	USA:NM	chicken breast	environmental/other		PDS000029426.47	18	39	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03988421	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008515805.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		iutA=COMPLETE	2014	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		111022	127	4965909	PAIRED	ILLUMINA	SRR2407741	FDA	2015-09-16T12:53:30Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAKQHW	AAKQHW000000000.1
Salmonella enterica	CVM N54726	Kentucky	PDT000086040.2	2015-10-06T23:17:17Z	USA:NM	chicken breast	environmental/other		PDS000029426.47	13	34	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE	SAMN03988422	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008405335.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S			2014	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		111135	117	4982164	PAIRED	ILLUMINA	SRR2407742	FDA	2015-09-16T12:53:30Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			192955	AAKIWH	AAKIWH000000000.1
